"Plot","Cell","Row","Column","Taxon","Present"
"LB2-19",22,3,2,"Anthyllis vulneraria",1
"LB2-19",22,3,2,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",23,3,3,"Erigeron alpinus",1
"LB2-19",23,3,3,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",23,3,3,"Minuartia verna",1
"LB2-19",24,3,4,"Anthyllis vulneraria",1
"LB2-19",24,3,4,"Arenaria moehringioides",1
"LB2-19",24,3,4,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",25,3,5,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",25,3,5,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",26,3,6,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",26,3,6,"Helictotrichon sedenense",1
"LB2-19",26,3,6,"Minuartia verna",1
"LB2-19",26,3,6,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",27,3,7,"Anthyllis vulneraria",1
"LB2-19",27,3,7,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",27,3,7,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",28,3,8,"Anthyllis vulneraria",1
"LB2-19",28,3,8,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",28,3,8,"Helictotrichon sedenense",1
"LB2-19",28,3,8,"Thymus praecox subsp. ligusticus",1
"LB2-19",29,3,9,"Anthyllis vulneraria",1
"LB2-19",29,3,9,"Arenaria moehringioides",1
"LB2-19",29,3,9,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",29,3,9,"Helictotrichon sedenense",1
"LB2-19",29,3,9,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",29,3,9,"Thymus praecox subsp. ligusticus",1
"LB2-19",30,3,10,"Anthyllis vulneraria",1
"LB2-19",30,3,10,"Erigeron alpinus",1
"LB2-19",30,3,10,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",30,3,10,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",30,3,10,"Sedum brevifolium",1
"LB2-19",32,4,2,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",32,4,2,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",33,4,3,"Erigeron alpinus",1
"LB2-19",33,4,3,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",33,4,3,"Sedum brevifolium",1
"LB2-19",33,4,3,"Thymus praecox subsp. ligusticus",1
"LB2-19",34,4,4,"Anthyllis vulneraria",1
"LB2-19",34,4,4,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",34,4,4,"Helianthemum canum",1
"LB2-19",34,4,4,"Thymus praecox subsp. ligusticus",1
"LB2-19",35,4,5,"Anthyllis vulneraria",1
"LB2-19",35,4,5,"Helianthemum canum",1
"LB2-19",35,4,5,"Helictotrichon sedenense",1
"LB2-19",35,4,5,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",35,4,5,"Thymus praecox subsp. ligusticus",1
"LB2-19",36,4,6,"Anthyllis vulneraria",1
"LB2-19",36,4,6,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",36,4,6,"Helictotrichon sedenense",1
"LB2-19",36,4,6,"Thymus praecox subsp. ligusticus",1
"LB2-19",37,4,7,"Anthyllis vulneraria",1
"LB2-19",37,4,7,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",37,4,7,"Thymus praecox subsp. ligusticus",1
"LB2-19",38,4,8,"Anthyllis vulneraria",1
"LB2-19",38,4,8,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",38,4,8,"Thymus praecox subsp. ligusticus",1
"LB2-19",39,4,9,"Anthyllis vulneraria",1
"LB2-19",39,4,9,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",39,4,9,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",40,4,10,"Anthyllis vulneraria",1
"LB2-19",40,4,10,"Erigeron alpinus",1
"LB2-19",40,4,10,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",40,4,10,"Sedum brevifolium",1
"LB2-19",40,4,10,"Thymus praecox subsp. ligusticus",1
"LB2-19",41,5,1,"Anthyllis vulneraria",1
"LB2-19",41,5,1,"Helictotrichon sedenense",1
"LB2-19",41,5,1,"Veronica nummularia",1
"LB2-19",42,5,2,"Anthyllis vulneraria",1
"LB2-19",42,5,2,"Helictotrichon sedenense",1
"LB2-19",42,5,2,"Silene acaulis",1
"LB2-19",43,5,3,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",44,5,4,"Anthyllis vulneraria",1
"LB2-19",44,5,4,"Arenaria moehringioides",1
"LB2-19",44,5,4,"Minuartia verna",1
"LB2-19",44,5,4,"Thymus praecox subsp. ligusticus",1
"LB2-19",45,5,5,"Anthyllis vulneraria",1
"LB2-19",45,5,5,"Arenaria moehringioides",1
"LB2-19",45,5,5,"Helictotrichon sedenense",1
"LB2-19",45,5,5,"Minuartia verna",1
"LB2-19",46,5,6,"Anthyllis vulneraria",1
"LB2-19",46,5,6,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",46,5,6,"Minuartia verna",1
"LB2-19",46,5,6,"Thymus praecox subsp. ligusticus",1
"LB2-19",47,5,7,"Anthyllis vulneraria",1
"LB2-19",47,5,7,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",48,5,8,"Anthyllis vulneraria",1
"LB2-19",48,5,8,"Arenaria moehringioides",1
"LB2-19",48,5,8,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",48,5,8,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",48,5,8,"Thymus praecox subsp. ligusticus",1
"LB2-19",49,5,9,"Anthyllis vulneraria",1
"LB2-19",49,5,9,"Arenaria moehringioides",1
"LB2-19",49,5,9,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",49,5,9,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",50,5,10,"Euphrasia salisburgensis",1
"LB2-19",50,5,10,"Minuartia verna",1
"LB2-19",50,5,10,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",50,5,10,"Thymus praecox subsp. ligusticus",1
"LB2-19",51,6,1,"Anthyllis vulneraria",1
"LB2-19",51,6,1,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",51,6,1,"Helictotrichon sedenense",1
"LB2-19",51,6,1,"Thymus praecox subsp. ligusticus",1
"LB2-19",51,6,1,"Veronica nummularia",1
"LB2-19",52,6,2,"Anthyllis vulneraria",1
"LB2-19",52,6,2,"Euphrasia salisburgensis",1
"LB2-19",52,6,2,"Helictotrichon sedenense",1
"LB2-19",52,6,2,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",52,6,2,"Veronica nummularia",1
"LB2-19",53,6,3,"Anthyllis vulneraria",1
"LB2-19",53,6,3,"Helianthemum canum",1
"LB2-19",53,6,3,"Thymus praecox subsp. ligusticus",1
"LB2-19",54,6,4,"Anthyllis vulneraria",1
"LB2-19",54,6,4,"Arenaria moehringioides",1
"LB2-19",54,6,4,"Helianthemum canum",1
"LB2-19",54,6,4,"Minuartia verna",1
"LB2-19",54,6,4,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",54,6,4,"Thymus praecox subsp. ligusticus",1
"LB2-19",55,6,5,"Anthyllis vulneraria",1
"LB2-19",55,6,5,"Arenaria moehringioides",1
"LB2-19",55,6,5,"Minuartia verna",1
"LB2-19",56,6,6,"Anthyllis vulneraria",1
"LB2-19",56,6,6,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",56,6,6,"Thymus praecox subsp. ligusticus",1
"LB2-19",57,6,7,"Anthyllis vulneraria",1
"LB2-19",58,6,8,"Anthyllis vulneraria",1
"LB2-19",58,6,8,"Arenaria moehringioides",1
"LB2-19",58,6,8,"Helictotrichon sedenense",1
"LB2-19",58,6,8,"Thymus praecox subsp. ligusticus",1
"LB2-19",59,6,9,"Arenaria moehringioides",1
"LB2-19",59,6,9,"Helictotrichon sedenense",1
"LB2-19",59,6,9,"Thymus praecox subsp. ligusticus",1
"LB2-19",60,6,10,"Anthyllis vulneraria",1
"LB2-19",60,6,10,"Minuartia verna",1
"LB2-19",60,6,10,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",60,6,10,"Thymus praecox subsp. ligusticus",1
"LB2-19",61,7,1,"Anthyllis vulneraria",1
"LB2-19",61,7,1,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",61,7,1,"Helictotrichon sedenense",1
"LB2-19",61,7,1,"Veronica nummularia",1
"LB2-19",62,7,2,"Anthyllis vulneraria",1
"LB2-19",62,7,2,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",62,7,2,"Helictotrichon sedenense",1
"LB2-19",62,7,2,"Minuartia verna",1
"LB2-19",62,7,2,"Veronica nummularia",1
"LB2-19",63,7,3,"Anthyllis vulneraria",1
"LB2-19",63,7,3,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",63,7,3,"Helianthemum canum",1
"LB2-19",63,7,3,"Helictotrichon sedenense",1
"LB2-19",63,7,3,"Thymus praecox subsp. ligusticus",1
"LB2-19",64,7,4,"Anthyllis vulneraria",1
"LB2-19",64,7,4,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",64,7,4,"Helianthemum canum",1
"LB2-19",64,7,4,"Helictotrichon sedenense",1
"LB2-19",64,7,4,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",64,7,4,"Thymus praecox subsp. ligusticus",1
"LB2-19",65,7,5,"Anthyllis vulneraria",1
"LB2-19",65,7,5,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",65,7,5,"Helictotrichon sedenense",1
"LB2-19",65,7,5,"Jasione cavanillesii",1
"LB2-19",65,7,5,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",66,7,6,"Anthyllis vulneraria",1
"LB2-19",66,7,6,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",66,7,6,"Helictotrichon sedenense",1
"LB2-19",66,7,6,"Thymus praecox subsp. ligusticus",1
"LB2-19",67,7,7,"Anthyllis vulneraria",1
"LB2-19",67,7,7,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",68,7,8,"Anthyllis vulneraria",1
"LB2-19",68,7,8,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",68,7,8,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",69,7,9,"Anthyllis vulneraria",1
"LB2-19",69,7,9,"Arenaria moehringioides",1
"LB2-19",69,7,9,"Thymus praecox subsp. ligusticus",1
"LB2-19",70,7,10,"Anthyllis vulneraria",1
"LB2-19",70,7,10,"Thymus praecox subsp. ligusticus",1
"LB2-19",71,8,1,"Anthyllis vulneraria",1
"LB2-19",71,8,1,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",71,8,1,"Helictotrichon sedenense",1
"LB2-19",71,8,1,"Silene acaulis",1
"LB2-19",71,8,1,"Veronica nummularia",1
"LB2-19",72,8,2,"Anthyllis vulneraria",1
"LB2-19",72,8,2,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",72,8,2,"Minuartia verna",1
"LB2-19",73,8,3,"Anthyllis vulneraria",1
"LB2-19",73,8,3,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",73,8,3,"Helictotrichon sedenense",1
"LB2-19",73,8,3,"Thymus praecox subsp. ligusticus",1
"LB2-19",74,8,4,"Anthyllis vulneraria",1
"LB2-19",74,8,4,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",74,8,4,"Helictotrichon sedenense",1
"LB2-19",74,8,4,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",74,8,4,"Thymus praecox subsp. ligusticus",1
"LB2-19",75,8,5,"Anthyllis vulneraria",1
"LB2-19",75,8,5,"Arenaria moehringioides",1
"LB2-19",75,8,5,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",75,8,5,"Helictotrichon sedenense",1
"LB2-19",75,8,5,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",76,8,6,"Anthyllis vulneraria",1
"LB2-19",76,8,6,"Arenaria moehringioides",1
"LB2-19",76,8,6,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",76,8,6,"Helictotrichon sedenense",1
"LB2-19",76,8,6,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",76,8,6,"Thymus praecox subsp. ligusticus",1
"LB2-19",77,8,7,"Anthyllis vulneraria",1
"LB2-19",77,8,7,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",77,8,7,"Minuartia verna",1
"LB2-19",78,8,8,"Anthyllis vulneraria",1
"LB2-19",78,8,8,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",78,8,8,"Minuartia verna",1
"LB2-19",78,8,8,"Thymus praecox subsp. ligusticus",1
"LB2-19",79,8,9,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",81,9,1,"Anthyllis vulneraria",1
"LB2-19",81,9,1,"Helictotrichon sedenense",1
"LB2-19",81,9,1,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",81,9,1,"Silene acaulis",1
"LB2-19",82,9,2,"Anthyllis vulneraria",1
"LB2-19",82,9,2,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",82,9,2,"Helictotrichon sedenense",1
"LB2-19",82,9,2,"Silene acaulis",1
"LB2-19",83,9,3,"Anthyllis vulneraria",1
"LB2-19",83,9,3,"Minuartia verna",1
"LB2-19",83,9,3,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",84,9,4,"Anthyllis vulneraria",1
"LB2-19",84,9,4,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",84,9,4,"Helictotrichon sedenense",1
"LB2-19",84,9,4,"Minuartia verna",1
"LB2-19",84,9,4,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",85,9,5,"Arenaria moehringioides",1
"LB2-19",85,9,5,"Erigeron alpinus",1
"LB2-19",85,9,5,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",85,9,5,"Helictotrichon sedenense",1
"LB2-19",85,9,5,"Minuartia verna",1
"LB2-19",85,9,5,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",85,9,5,"Sedum brevifolium",1
"LB2-19",85,9,5,"Veronica nummularia",1
"LB2-19",86,9,6,"Anthyllis vulneraria",1
"LB2-19",86,9,6,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",86,9,6,"Helictotrichon sedenense",1
"LB2-19",86,9,6,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",86,9,6,"Veronica nummularia",1
"LB2-19",87,9,7,"Anthyllis vulneraria",1
"LB2-19",88,9,8,"Anthyllis vulneraria",1
"LB2-19",88,9,8,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",88,9,8,"Thymus praecox subsp. ligusticus",1
"LB2-19",89,9,9,"Anthyllis vulneraria",1
"LB2-19",89,9,9,"Helictotrichon sedenense",1
"LB2-19",89,9,9,"Thymus praecox subsp. ligusticus",1
"LB2-19",90,9,10,"Helictotrichon sedenense",1
"LB2-19",90,9,10,"Minuartia verna",1
"LB2-19",90,9,10,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",91,10,1,"Anthyllis vulneraria",1
"LB2-19",91,10,1,"Helictotrichon sedenense",1
"LB2-19",91,10,1,"Silene acaulis",1
"LB2-19",92,10,2,"Anthyllis vulneraria",1
"LB2-19",92,10,2,"Helictotrichon sedenense",1
"LB2-19",92,10,2,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",93,10,3,"Anthyllis vulneraria",1
"LB2-19",93,10,3,"Helictotrichon sedenense",1
"LB2-19",93,10,3,"Minuartia verna",1
"LB2-19",94,10,4,"Helictotrichon sedenense",1
"LB2-19",94,10,4,"Minuartia verna",1
"LB2-19",94,10,4,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",95,10,5,"Anthyllis vulneraria",1
"LB2-19",95,10,5,"Helictotrichon sedenense",1
"LB2-19",95,10,5,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",95,10,5,"Veronica nummularia",1
"LB2-19",96,10,6,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",96,10,6,"Helictotrichon sedenense",1
"LB2-19",96,10,6,"Koeleria vallesiana",1
"LB2-19",96,10,6,"Minuartia verna",1
"LB2-19",96,10,6,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",97,10,7,"Anthyllis vulneraria",1
"LB2-19",97,10,7,"Helianthemum apenninum subsp. urrielense",1
"LB2-19",97,10,7,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",98,10,8,"Thymus praecox subsp. ligusticus",1
"LB2-19",99,10,9,"Helictotrichon sedenense",1
"LB2-19",100,10,10,"Helictotrichon sedenense",1
"LB2-19",100,10,10,"Ranunculus parnassiifolius subsp. favargeri",1
"LB2-19",100,10,10,"Thymus praecox subsp. ligusticus",1
"LC1-09",1,1,1,"Androsace villosa",1
"LC1-09",1,1,1,"Helianthemum canum",1
"LC1-09",1,1,1,"Koeleria vallesiana",1
"LC1-09",1,1,1,"Saxifraga conifera",1
"LC1-09",2,1,2,"Anthyllis vulneraria",1
"LC1-09",2,1,2,"Helianthemum canum",1
"LC1-09",2,1,2,"Saxifraga conifera",1
"LC1-09",3,1,3,"Androsace villosa",1
"LC1-09",3,1,3,"Anthyllis vulneraria",1
"LC1-09",3,1,3,"Carex sempervirens",1
"LC1-09",3,1,3,"Helianthemum canum",1
"LC1-09",3,1,3,"Koeleria vallesiana",1
"LC1-09",3,1,3,"Sesleria caerulea",1
"LC1-09",4,1,4,"Androsace villosa",1
"LC1-09",4,1,4,"Carex sempervirens",1
"LC1-09",4,1,4,"Festuca gr. rubra",1
"LC1-09",4,1,4,"Helianthemum canum",1
"LC1-09",4,1,4,"Sesleria caerulea",1
"LC1-09",5,1,5,"Androsace villosa",1
"LC1-09",5,1,5,"Carex sempervirens",1
"LC1-09",5,1,5,"Helianthemum canum",1
"LC1-09",5,1,5,"Koeleria vallesiana",1
"LC1-09",5,1,5,"Sesleria caerulea",1
"LC1-09",6,1,6,"Androsace villosa",1
"LC1-09",6,1,6,"Carex sempervirens",1
"LC1-09",6,1,6,"Helianthemum canum",1
"LC1-09",6,1,6,"Koeleria vallesiana",1
"LC1-09",6,1,6,"Sesleria caerulea",1
"LC1-09",7,1,7,"Androsace villosa",1
"LC1-09",7,1,7,"Anthyllis vulneraria",1
"LC1-09",7,1,7,"Carex sempervirens",1
"LC1-09",7,1,7,"Helianthemum canum",1
"LC1-09",7,1,7,"Koeleria vallesiana",1
"LC1-09",7,1,7,"Sesleria caerulea",1
"LC1-09",8,1,8,"Androsace villosa",1
"LC1-09",8,1,8,"Anthyllis vulneraria",1
"LC1-09",8,1,8,"Helianthemum canum",1
"LC1-09",8,1,8,"Koeleria vallesiana",1
"LC1-09",9,1,9,"Androsace villosa",1
"LC1-09",9,1,9,"Anthyllis vulneraria",1
"LC1-09",9,1,9,"Helianthemum canum",1
"LC1-09",10,1,10,"Androsace villosa",1
"LC1-09",10,1,10,"Anthyllis vulneraria",1
"LC1-09",10,1,10,"Euphrasia salisburgensis",1
"LC1-09",11,2,1,"Anthyllis vulneraria",1
"LC1-09",11,2,1,"Carex sempervirens",1
"LC1-09",11,2,1,"Helianthemum canum",1
"LC1-09",11,2,1,"Jurinea humilis",1
"LC1-09",12,2,2,"Anthyllis vulneraria",1
"LC1-09",12,2,2,"Carex sempervirens",1
"LC1-09",12,2,2,"Helianthemum canum",1
"LC1-09",13,2,3,"Androsace villosa",1
"LC1-09",13,2,3,"Anthyllis vulneraria",1
"LC1-09",13,2,3,"Carex sempervirens",1
"LC1-09",13,2,3,"Helianthemum canum",1
"LC1-09",13,2,3,"Koeleria vallesiana",1
"LC1-09",13,2,3,"Sesleria caerulea",1
"LC1-09",14,2,4,"Androsace villosa",1
"LC1-09",14,2,4,"Anthyllis vulneraria",1
"LC1-09",14,2,4,"Carex sempervirens",1
"LC1-09",14,2,4,"Helianthemum canum",1
"LC1-09",14,2,4,"Koeleria vallesiana",1
"LC1-09",15,2,5,"Androsace villosa",1
"LC1-09",15,2,5,"Carex sempervirens",1
"LC1-09",15,2,5,"Helianthemum canum",1
"LC1-09",15,2,5,"Koeleria vallesiana",1
"LC1-09",16,2,6,"Androsace villosa",1
"LC1-09",16,2,6,"Anthyllis vulneraria",1
"LC1-09",16,2,6,"Helianthemum canum",1
"LC1-09",16,2,6,"Koeleria vallesiana",1
"LC1-09",16,2,6,"Sesleria caerulea",1
"LC1-09",17,2,7,"Androsace villosa",1
"LC1-09",17,2,7,"Anthyllis vulneraria",1
"LC1-09",17,2,7,"Helianthemum canum",1
"LC1-09",17,2,7,"Sesleria caerulea",1
"LC1-09",18,2,8,"Helianthemum canum",1
"LC1-09",18,2,8,"Koeleria vallesiana",1
"LC1-09",19,2,9,"Androsace villosa",1
"LC1-09",19,2,9,"Euphrasia salisburgensis",1
"LC1-09",19,2,9,"Helianthemum canum",1
"LC1-09",19,2,9,"Koeleria vallesiana",1
"LC1-09",20,2,10,"Androsace villosa",1
"LC1-09",20,2,10,"Euphrasia salisburgensis",1
"LC1-09",20,2,10,"Helianthemum canum",1
"LC1-09",20,2,10,"Koeleria vallesiana",1
"LC1-09",21,3,1,"Anthyllis vulneraria",1
"LC1-09",21,3,1,"Carex sempervirens",1
"LC1-09",21,3,1,"Helianthemum canum",1
"LC1-09",21,3,1,"Jurinea humilis",1
"LC1-09",22,3,2,"Androsace villosa",1
"LC1-09",22,3,2,"Carex sempervirens",1
"LC1-09",22,3,2,"Helianthemum canum",1
"LC1-09",23,3,3,"Carex sempervirens",1
"LC1-09",23,3,3,"Koeleria vallesiana",1
"LC1-09",23,3,3,"Sesleria caerulea",1
"LC1-09",24,3,4,"Androsace villosa",1
"LC1-09",24,3,4,"Anthyllis vulneraria",1
"LC1-09",24,3,4,"Helianthemum canum",1
"LC1-09",24,3,4,"Koeleria vallesiana",1
"LC1-09",25,3,5,"Androsace villosa",1
"LC1-09",25,3,5,"Anthyllis vulneraria",1
"LC1-09",25,3,5,"Helianthemum canum",1
"LC1-09",25,3,5,"Koeleria vallesiana",1
"LC1-09",26,3,6,"Anthyllis vulneraria",1
"LC1-09",26,3,6,"Helianthemum canum",1
"LC1-09",27,3,7,"Carex sempervirens",1
"LC1-09",27,3,7,"Helianthemum canum",1
"LC1-09",27,3,7,"Koeleria vallesiana",1
"LC1-09",28,3,8,"Anthyllis vulneraria",1
"LC1-09",28,3,8,"Carex sempervirens",1
"LC1-09",28,3,8,"Helianthemum canum",1
"LC1-09",28,3,8,"Koeleria vallesiana",1
"LC1-09",29,3,9,"Androsace villosa",1
"LC1-09",29,3,9,"Anthyllis vulneraria",1
"LC1-09",29,3,9,"Carex sempervirens",1
"LC1-09",29,3,9,"Euphrasia salisburgensis",1
"LC1-09",29,3,9,"Helianthemum canum",1
"LC1-09",30,3,10,"Androsace villosa",1
"LC1-09",30,3,10,"Carex sempervirens",1
"LC1-09",30,3,10,"Helianthemum canum",1
"LC1-09",31,4,1,"Anthyllis vulneraria",1
"LC1-09",31,4,1,"Carex sempervirens",1
"LC1-09",31,4,1,"Helianthemum canum",1
"LC1-09",31,4,1,"Jurinea humilis",1
"LC1-09",32,4,2,"Androsace villosa",1
"LC1-09",32,4,2,"Carex sempervirens",1
"LC1-09",32,4,2,"Helianthemum canum",1
"LC1-09",32,4,2,"Koeleria vallesiana",1
"LC1-09",32,4,2,"Saxifraga conifera",1
"LC1-09",32,4,2,"Sesleria caerulea",1
"LC1-09",33,4,3,"Androsace villosa",1
"LC1-09",33,4,3,"Anthyllis vulneraria",1
"LC1-09",33,4,3,"Carex sempervirens",1
"LC1-09",33,4,3,"Festuca gr. rubra",1
"LC1-09",33,4,3,"Helianthemum canum",1
"LC1-09",33,4,3,"Koeleria vallesiana",1
"LC1-09",33,4,3,"Sesleria caerulea",1
"LC1-09",34,4,4,"Anthyllis vulneraria",1
"LC1-09",34,4,4,"Carex sempervirens",1
"LC1-09",34,4,4,"Festuca gr. rubra",1
"LC1-09",34,4,4,"Helianthemum canum",1
"LC1-09",34,4,4,"Koeleria vallesiana",1
"LC1-09",35,4,5,"Androsace villosa",1
"LC1-09",35,4,5,"Anthyllis vulneraria",1
"LC1-09",35,4,5,"Carex sempervirens",1
"LC1-09",35,4,5,"Helianthemum canum",1
"LC1-09",35,4,5,"Koeleria vallesiana",1
"LC1-09",35,4,5,"Thymus praecox subsp. ligusticus",1
"LC1-09",36,4,6,"Androsace villosa",1
"LC1-09",36,4,6,"Anthyllis vulneraria",1
"LC1-09",36,4,6,"Euphrasia salisburgensis",1
"LC1-09",36,4,6,"Helianthemum canum",1
"LC1-09",36,4,6,"Koeleria vallesiana",1
"LC1-09",37,4,7,"Androsace villosa",1
"LC1-09",37,4,7,"Anthyllis vulneraria",1
"LC1-09",37,4,7,"Euphrasia salisburgensis",1
"LC1-09",37,4,7,"Helianthemum canum",1
"LC1-09",37,4,7,"Jurinea humilis",1
"LC1-09",37,4,7,"Koeleria vallesiana",1
"LC1-09",38,4,8,"Androsace villosa",1
"LC1-09",38,4,8,"Carex sempervirens",1
"LC1-09",38,4,8,"Helianthemum canum",1
"LC1-09",38,4,8,"Jurinea humilis",1
"LC1-09",38,4,8,"Koeleria vallesiana",1
"LC1-09",38,4,8,"Sesleria caerulea",1
"LC1-09",39,4,9,"Androsace villosa",1
"LC1-09",39,4,9,"Anthyllis vulneraria",1
"LC1-09",39,4,9,"Carex sempervirens",1
"LC1-09",39,4,9,"Helianthemum canum",1
"LC1-09",39,4,9,"Sesleria caerulea",1
"LC1-09",40,4,10,"Carex sempervirens",1
"LC1-09",41,5,1,"Anthyllis vulneraria",1
"LC1-09",41,5,1,"Helianthemum canum",1
"LC1-09",42,5,2,"Androsace villosa",1
"LC1-09",42,5,2,"Anthyllis vulneraria",1
"LC1-09",42,5,2,"Carex sempervirens",1
"LC1-09",42,5,2,"Helianthemum canum",1
"LC1-09",42,5,2,"Thymus praecox subsp. ligusticus",1
"LC1-09",43,5,3,"Androsace villosa",1
"LC1-09",43,5,3,"Carex sempervirens",1
"LC1-09",43,5,3,"Festuca gr. rubra",1
"LC1-09",43,5,3,"Helianthemum canum",1
"LC1-09",44,5,4,"Androsace villosa",1
"LC1-09",44,5,4,"Festuca gr. rubra",1
"LC1-09",44,5,4,"Helianthemum canum",1
"LC1-09",45,5,5,"Androsace villosa",1
"LC1-09",45,5,5,"Anthyllis vulneraria",1
"LC1-09",45,5,5,"Carex sempervirens",1
"LC1-09",45,5,5,"Euphrasia salisburgensis",1
"LC1-09",45,5,5,"Festuca gr. rubra",1
"LC1-09",45,5,5,"Helianthemum canum",1
"LC1-09",45,5,5,"Koeleria vallesiana",1
"LC1-09",46,5,6,"Androsace villosa",1
"LC1-09",46,5,6,"Anthyllis vulneraria",1
"LC1-09",46,5,6,"Euphrasia salisburgensis",1
"LC1-09",46,5,6,"Festuca gr. rubra",1
"LC1-09",46,5,6,"Helianthemum canum",1
"LC1-09",46,5,6,"Hippocrepis comosa",1
"LC1-09",46,5,6,"Koeleria vallesiana",1
"LC1-09",46,5,6,"Sesleria caerulea",1
"LC1-09",47,5,7,"Androsace villosa",1
"LC1-09",47,5,7,"Anthyllis vulneraria",1
"LC1-09",47,5,7,"Euphrasia salisburgensis",1
"LC1-09",47,5,7,"Helianthemum canum",1
"LC1-09",47,5,7,"Hippocrepis comosa",1
"LC1-09",47,5,7,"Koeleria vallesiana",1
"LC1-09",47,5,7,"Saxifraga conifera",1
"LC1-09",47,5,7,"Sesleria caerulea",1
"LC1-09",48,5,8,"Euphrasia salisburgensis",1
"LC1-09",48,5,8,"Helianthemum canum",1
"LC1-09",48,5,8,"Koeleria vallesiana",1
